priority_tier,priority_score,product_id,product_slug_label,product_name,brand,category,protein_g,current_url,new_proteinlab_url,affiliate_link_id,channel_id,status,priority_reason,recommended_action,notes
P3,35,hyindam-ttukttak-shake-original-60,Hyindam Ttukttak Shake Original 60,뚝딱쉐이크 (오리지널),혜인담,shake,14.5,https://link.coupang.com/a/fg0zXcoCWG,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,hyindam-ttukttak-shake-ppong-latte-50,Hyindam Ttukttak Shake Ppong Latte 50,뚝딱쉐이크 (퐁라떼맛),혜인담,shake,16.3,https://link.coupang.com/a/fg0F6DdMHY,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,hyindam-ttukttak-shake-seoritae-60,Hyindam Ttukttak Shake Seoritae 60,뚝딱쉐이크 (서리태),혜인담,shake,17.2,https://link.coupang.com/a/fg0EQi5NbU,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-banana-40,Itthefit Proteinshake Banana 40,단백질 쉐이크 (바나나),잇더핏,shake,21.7,https://link.coupang.com/a/fg0Mny6Gqq,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-black-sesame-40,Itthefit Proteinshake Black Sesame 40,단백질 쉐이크 (흑임자),잇더핏,shake,21,https://link.coupang.com/a/fg0kruMYKq,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-cafe-latte-40,Itthefit Proteinshake Cafe Latte 40,단백질 쉐이크 (카페라떼),잇더핏,shake,21.9,https://link.coupang.com/a/fg0egqxKqi,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-cookie-cream-40,Itthefit Proteinshake Cookie Cream 40,단백질 쉐이크 (쿠키앤크림),잇더핏,shake,21.3,https://link.coupang.com/a/fg0eWBfHTo,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-corn-40,Itthefit Proteinshake Corn 40,단백질 쉐이크 (옥수수),잇더핏,shake,21.4,https://link.coupang.com/a/fg0nJGCFZQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-goguma-40,Itthefit Proteinshake Goguma 40,단백질 쉐이크 (고구마),잇더핏,shake,21,https://link.coupang.com/a/fg0mtHrYzc,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-green-tea-latte-40,Itthefit Proteinshake Green Tea Latte 40,단백질 쉐이크 (녹차라떼),잇더핏,shake,22.4,https://link.coupang.com/a/fg0wtSetmm,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,itthefit-proteinshake-misugaru-40,Itthefit Proteinshake Misugaru 40,단백질 쉐이크 (미숫가루),잇더핏,shake,28.7,https://link.coupang.com/a/fg0m4YjUf6,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,kkobak-kobab-high-protein-low-sugar-black-sesame-40,Kkobak Kobab High Protein Low Sugar Black Sesame 40,단백질 쉐이크 고단저당 (흑임자),꼬박꼬밥,shake,21,https://link.coupang.com/a/fg0imqpzJA,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,kkobak-kobab-high-protein-low-sugar-choco-40,Kkobak Kobab High Protein Low Sugar Choco 40,단백질 쉐이크 고단저당 (초코),꼬박꼬밥,shake,20,https://link.coupang.com/a/fg0fwSmqdM,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,kkobak-kobab-high-protein-low-sugar-coffee-40,Kkobak Kobab High Protein Low Sugar Coffee 40,단백질 쉐이크 고단저당 (커피),꼬박꼬밥,shake,20,https://link.coupang.com/a/fg0gc3KUWy,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,kkobak-kobab-high-protein-low-sugar-jeju-matcha-40,Kkobak Kobab High Protein Low Sugar Jeju Matcha 40,단백질 쉐이크 고단저당 (제주 말차),꼬박꼬밥,shake,20,https://link.coupang.com/a/fg0g2prRQa,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,kkobak-kobab-high-protein-low-sugar-misugaru-40,Kkobak Kobab High Protein Low Sugar Misugaru 40,단백질 쉐이크 고단저당 (미숫가루),꼬박꼬밥,shake,20,https://link.coupang.com/a/fg0i47VrZR,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,kkobak-kobab-high-protein-low-sugar-sweet-corn-40,Kkobak Kobab High Protein Low Sugar Sweet Corn 40,단백질 쉐이크 고단저당 (스윗콘),꼬박꼬밥,shake,20,https://link.coupang.com/a/fg0hIgZXd6,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-double-choco-45,Labnosh Slimshake Double Choco 45,슬림쉐이크 (더블초코),랩노쉬,shake,20,https://link.coupang.com/a/fgZMPP3Et2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-earl-grey-milk-tea-45,Labnosh Slimshake Earl Grey Milk Tea 45,슬림쉐이크 (얼그레이밀크티),랩노쉬,shake,20,https://link.coupang.com/a/fg0vbjbQlg,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-goguma-45,Labnosh Slimshake Goguma 45,슬림쉐이크 (고구마),랩노쉬,shake,20,https://link.coupang.com/a/fgZXZyILNQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-injeolmi-45,Labnosh Slimshake Injeolmi 45,슬림쉐이크 (인절미),랩노쉬,shake,20,https://link.coupang.com/a/fgZQti2ibY,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-jeju-matcha-45,Labnosh Slimshake Jeju Matcha 45,슬림쉐이크 (제주말차),랩노쉬,shake,20,https://link.coupang.com/a/fgZ0iQPxWS,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-roasting-black-sesame-45,Labnosh Slimshake Roasting Black Sesame 45,슬림쉐이크 (로스팅흑임자),랩노쉬,shake,20,https://link.coupang.com/a/fg0b6GYRdQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-strawberry-banana-45,Labnosh Slimshake Strawberry Banana 45,슬림쉐이크 (딸기바나나),랩노쉬,shake,20,https://link.coupang.com/a/fg0bxmGGse,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-strawberry-cookie-crumble-45,Labnosh Slimshake Strawberry Cookie Crumble 45,슬림쉐이크 (딸기쿠키크럼블),랩노쉬,shake,20,https://link.coupang.com/a/fg0ufOi7wG,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,labnosh-slimshake-super-sweet-corn-45,Labnosh Slimshake Super Sweet Corn 45,슬림쉐이크 (초당옥수수),랩노쉬,shake,20,https://link.coupang.com/a/fg0vUuOH92,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,lookat-proteinshake-choco-hazelnut-45,Lookat Proteinshake Choco Hazelnut 45,단백질 쉐이크 (초코헤이즐넛),룩트,shake,16.8,https://link.coupang.com/a/fg0yGxa2F2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,lookat-proteinshake-cinnamon-pecan-45,Lookat Proteinshake Cinnamon Pecan 45,단백질 쉐이크 (시나몬피칸),룩트,shake,16.5,https://link.coupang.com/a/fg0x1jUtZA,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,lookat-proteinshake-roasted-soy-soboro-45,Lookat Proteinshake Roasted Soy Soboro 45,단백질 쉐이크 (볶음콩소보로),룩트,shake,20.7,https://link.coupang.com/a/fg0w2rgb3k,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-banana-40,Milit Proteinshake Banana 40,단백질 쉐이크 (바나나맛),밀잇,shake,14,https://link.coupang.com/a/fg0pMlKPWS,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-cereal-40,Milit Proteinshake Cereal 40,단백질 쉐이크 (시리얼맛),밀잇,shake,18,https://link.coupang.com/a/fg0KZKlAzc,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-chocolate-40,Milit Proteinshake Chocolate 40,단백질 쉐이크 (초콜릿맛),밀잇,shake,16,https://link.coupang.com/a/fg0ovezIaG,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-coffee-40,Milit Proteinshake Coffee 40,단백질 쉐이크 (커피맛),밀잇,shake,16,https://link.coupang.com/a/fg0o9ofp2y,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-matcha-choco-cookie-40,Milit Proteinshake Matcha Choco Cookie 40,단백질 쉐이크 (말차초코쿠키맛),밀잇,shake,20,https://link.coupang.com/a/fg0JjyVTgW,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-melon-40,Milit Proteinshake Melon 40,단백질 쉐이크 (멜론맛),밀잇,shake,15,https://link.coupang.com/a/fg0KlvvkZ2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,milit-proteinshake-pistachio-40,Milit Proteinshake Pistachio 40,단백질 쉐이크 (피스타치오맛),밀잇,shake,15,https://link.coupang.com/a/fg0LHqnOto,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,proteone-proteinshake-black-sesame-40,Proteone Proteinshake Black Sesame 40,단백질 쉐이크 (흑임자맛),프로티원,shake,20,https://link.coupang.com/a/fg0dzkkr9g,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,proteone-proteinshake-coffee-40,Proteone Proteinshake Coffee 40,단백질 쉐이크 (커피맛),프로티원,shake,22,https://link.coupang.com/a/fgZ27kGoNw,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,proteone-proteinshake-grain-40,Proteone Proteinshake Grain 40,단백질 쉐이크 (곡물맛),프로티원,shake,20,https://link.coupang.com/a/fg0jJ5P9S8,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,proteone-proteinshake-strawberry-40,Proteone Proteinshake Strawberry 40,단백질 쉐이크 (딸기맛),프로티원,shake,20,https://link.coupang.com/a/fg0cYwKeom,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,shakebaby-proteinshake-choco-45,Shakebaby Proteinshake Choco 45,단백질 쉐이크 (초코맛),쉐이크베이비,shake,22,https://link.coupang.com/a/fg03sNPqzk,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,shakebaby-proteinshake-grain-45,Shakebaby Proteinshake Grain 45,단백질 쉐이크 (곡물맛),쉐이크베이비,shake,20,https://link.coupang.com/a/fg05Wly3Xw,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,shakebaby-proteinshake-matcha-45,Shakebaby Proteinshake Matcha 45,단백질 쉐이크 (말차맛),쉐이크베이비,shake,21,https://link.coupang.com/a/fg045ZUzG8,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,shakebaby-proteinshake-strawberry-45,Shakebaby Proteinshake Strawberry 45,단백질 쉐이크 (딸기맛),쉐이크베이비,shake,20,https://link.coupang.com/a/fg04aMjR2O,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,shakebaby-proteinshake-sweetcorn-flakes-45,Shakebaby Proteinshake Sweetcorn Flakes 45,단백질 쉐이크 (스윗콘 플레이크맛),쉐이크베이비,shake,20,https://link.coupang.com/a/fg06AalNca,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,thedanbaek-proteinshake-powder-choco-32,Thedanbaek Proteinshake Powder Choco 32,단백질쉐이크 파우더 (초코),더단백,shake,20,https://link.coupang.com/a/fg0PlINItw,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,35,thedanbaek-proteinshake-powder-grain-32,Thedanbaek Proteinshake Powder Grain 32,단백질쉐이크 파우더 (곡물),더단백,shake,20,https://link.coupang.com/a/fg0PSNVanI,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,balance-meal-protein-bar-matcha-choco-38,Balance Meal Protein Bar Matcha Choco 38,밸런스밀 프로틴바 (말차초코),CJ제일제당,bar,12,https://link.coupang.com/a/fg2GbhI0K4,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,balance-meal-protein-bar-peanutbutter-34,Balance Meal Protein Bar Peanutbutter 34,밸런스밀 프로틴바 (피넛버터),CJ제일제당,bar,12,https://link.coupang.com/a/fg2GVwHnQO,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,calobye-daily-nuts-proteinbar,Calobye Daily Nuts Proteinbar,하루견과 단백질바,칼로바이,bar,10,https://link.coupang.com/a/fg2udlaKLQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,cralo-79-corn-yogurt-bar-25,Cralo 79 Corn Yogurt Bar 25,79 콘요구르트바 300g,씨알로,bar,1,https://link.coupang.com/a/fg2LkxujmK,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,cralo-plant-proteinbar,Cralo Plant Proteinbar,식물성단백질바,씨알로,bar,10,https://www.coupang.com/vp/products/6204369926?itemId=12329742710&vendorItemId=92437079941&q=%EC%94%A8%EC%95%8C%EB%A1%9C+%EC%8B%9D%EB%AC%BC%EC%84%B1%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&searchId=61f0177e910252&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl8rat,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,danbaekhani-protein-bar-berry-30,Danbaekhani Protein Bar Berry 30,프로틴바 (베리),단백하니,bar,10,https://www.coupang.com/vp/products/8802155167?itemId=26192923642&vendorItemId=93172255273&q=%EB%8B%A8%EB%B0%B1%ED%95%98%EB%8B%88+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EB%B2%A0%EB%A6%AC%29&searchId=2540a897729015&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl9t83,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,danbaekhani-protein-bar-choco-38,Danbaekhani Protein Bar Choco 38,프로틴바 (초코),단백하니,bar,12,https://www.coupang.com/vp/products/8802152487?itemId=25631675250&vendorItemId=92621811720&q=%EB%8B%A8%EB%B0%B1%ED%95%98%EB%8B%88%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EC%B4%88%EC%BD%94)&searchId=b7e3ca38724376&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyla392,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,danbaekhani-protein-bar-matcha-choco-38,Danbaekhani Protein Bar Matcha Choco 38,프로틴바 (말차초코),단백하니,bar,12,https://www.coupang.com/vp/products/9238581579?itemId=27316846673&vendorItemId=94995221455,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,danbaekhani-protein-bar-peanutbutter-38,Danbaekhani Protein Bar Peanutbutter 38,프로틴바 (피넛버터),단백하니,bar,12,https://www.coupang.com/vp/products/9183196271?itemId=27283149526&vendorItemId=94249810713,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,danbaekhani-protein-bar-signature-31,Danbaekhani Protein Bar Signature 31,프로틴바 시그니처,단백하니,bar,12,https://www.coupang.com/vp/products/8802146213?itemId=25631627100&vendorItemId=92621759636&q=%EB%8B%A8%EB%B0%B1%ED%95%98%EB%8B%88+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98&searchId=eed4cf69728656&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylbilt,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,dryou-proteinbar-bite-crunch,Dryou Proteinbar Bite Crunch,프로 단백질바 한입쏙 (크런치),닥터유,bar,8.4,https://link.coupang.com/a/fg2gnglJZY,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,dryou-proteinbar-mini-nuts,Dryou Proteinbar Mini Nuts,단백질바 미니 (견과),닥터유,bar,8,https://link.coupang.com/a/fg2zh5XV9w,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,dryou-proteinbar-nuts,Dryou Proteinbar Nuts,단백질바 (견과),닥터유,bar,12,https://link.coupang.com/a/fg2gS63kyG,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,dryou-proteinbar-pro-bite-choco-classic,Dryou Proteinbar Pro Bite Choco Classic,프로 단백질바 한입쏙 (초코 클래식),닥터유,bar,8.4,https://link.coupang.com/a/fg2ioKPOi4,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,gomgom-proteinbar-50,Gomgom Proteinbar 50,단백질바 50g,곰곰,bar,14,https://link.coupang.com/a/fg2HvwlIt2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,gomgom-proteinbar-mini,Gomgom Proteinbar Mini,단백질바 미니,곰곰,bar,2.2,https://link.coupang.com/a/fg2BkG9d3k,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,himnaego-protein-bar-dark-chocolate-50,Himnaego Protein Bar Dark Chocolate 50,단백질바 (다크 초콜릿),힘내고,bar,13,https://www.coupang.com/vp/products/7714630927?itemId=20688361215&vendorItemId=87999990294&q=%ED%9E%98%EB%82%B4%EA%B3%A0+%EB%8B%A8%EC%A7%88%EB%B0%94+%28%EB%8B%A4%ED%81%AC+%EC%B4%88%EC%BD%9C%EB%A6%BF%29&searchId=c449fd41844298&sourceType=search&itemsCount=36&searchRank=15&rank=15&traceId=mmylluzq,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,hymune-activebar-nuts,Hymune Activebar Nuts,액티브바 (넛츠),하이뮨,bar,12,https://link.coupang.com/a/fg2cJ4hoZg,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,hymune-protein-balance-bar,Hymune Protein Balance Bar,프로틴밸런스 단백질바,하이뮨,bar,8,https://link.coupang.com/a/fg2EKN2Ykm,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,kellogg-proteinbark-caramel-nuts,Kellogg Proteinbark Caramel Nuts,프로틴바K (카라멜&넛),켈로그,bar,8,https://link.coupang.com/a/fg2yp1YmTk,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,kellogg-proteinbark-hazelnut-darkchoco,Kellogg Proteinbark Hazelnut Darkchoco,프로틴바K (헤이즐넛&다크초코),켈로그,bar,8,https://link.coupang.com/a/fg2yp1YmTk,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,kellogg-proteinbark-nuts,Kellogg Proteinbark Nuts,프로틴바K (견과),켈로그,bar,8,https://link.coupang.com/a/fg2vSunljo,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,labnosh-cookiebar-blackcookie-35,Labnosh Cookiebar Blackcookie 35,단백쿠키바 블랙쿠키,랩노쉬,bar,4,https://link.coupang.com/a/fg2qdoyDpQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,labnosh-cookiebar-cookie-cream-35,Labnosh Cookiebar Cookie Cream 35,단백쿠키바 쿠키앤크림,랩노쉬,bar,7,https://link.coupang.com/a/fg2rPsrAhU,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,labnosh-cookiebar-milktea-35,Labnosh Cookiebar Milktea 35,단백쿠키바 밀크티,랩노쉬,bar,7,https://link.coupang.com/a/fg2ra3wwpg,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,labnosh-cookiebar-peanutbutter-35,Labnosh Cookiebar Peanutbutter 35,단백쿠키바 피넛버터,랩노쉬,bar,7,https://link.coupang.com/a/fg2swO2kYS,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,lottewellfood-easyprotein-energy-bar,Lottewellfood Easyprotein Energy Bar,이지프로틴 에너지단백질바,롯데웰푸드,bar,9,https://link.coupang.com/a/fg2D9gXEDk,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,marketo-nature-oh-granola-proteinbar-40,Marketo Nature Oh Granola Proteinbar 40,오 그래놀라 단백질바 40g,마켓오네이처,bar,6,https://link.coupang.com/a/fg2LOWn92G,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,mymil-new-proteinbar,Mymil New Proteinbar,뉴프로틴바,마이밀,bar,12,https://link.coupang.com/a/fg2dxlvoXc,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,myprotein-soft-caramel-choco,Myprotein Soft Caramel Choco,소프트 단백질바 (카라멜 초코),마이프로틴,bar,12,https://link.coupang.com/a/fg2eFA6KVE,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,myprotein-soft-lemon-earlgrey,Myprotein Soft Lemon Earlgrey,소프트 단백질바 (레몬 얼그레이),마이프로틴,bar,12,https://link.coupang.com/a/fg2d57avQW,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,myprotein-soft-strawberry-yogurt,Myprotein Soft Strawberry Yogurt,소프트 단백질바 (딸기 요거트),마이프로틴,bar,12,https://link.coupang.com/a/fg2fgPewxM,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,nobrand-proteinbar-mini,Nobrand Proteinbar Mini,단백질바 미니,노브랜드,bar,7,https://link.coupang.com/a/fg2BRZBO4y,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,organica-ola-chewy-protein-bar-berry-almond-35,Organica Ola Chewy Protein Bar Berry Almond 35,올라 츄이프로틴바 (베리아몬드),올가니카,bar,9,https://link.coupang.com/a/fg2vkuGroy,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,organica-ola-chewy-protein-bar-peanut-cacao-35,Organica Ola Chewy Protein Bar Peanut Cacao 35,올라 츄이프로틴바 (피넛카카오),올가니카,bar,8,https://link.coupang.com/a/fg2Ac4fOx2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,post-proteinbar-mini,Post Proteinbar Mini,단백질바 미니,포스트,bar,3,https://link.coupang.com/a/fg2AN90mC4,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,ppaeba-realchoco-proteinbar-cookies-cream-40,Ppaeba Realchoco Proteinbar Cookies Cream 40,리얼초콜릿 프로틴바 쿠키앤크림 40g,빼바,bar,12,https://link.coupang.com/a/fg2J2if8c8,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,ppaeba-realchoco-proteinbar-dark-40,Ppaeba Realchoco Proteinbar Dark 40,리얼초콜릿 프로틴바 다크 40g,빼바,bar,12,https://link.coupang.com/a/fg2IbmLplI,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,ppaeba-realchoco-proteinbar-greek-yogurt-40,Ppaeba Realchoco Proteinbar Greek Yogurt 40,리얼초콜릿 프로틴바 그릭요거트 40g,빼바,bar,12,https://link.coupang.com/a/fg2KHk8LGm,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,ppaeba-realchoco-proteinbar-white-40,Ppaeba Realchoco Proteinbar White 40,리얼초콜릿 프로틴바 화이트 40g,빼바,bar,12,https://link.coupang.com/a/fg2JbiVgYK,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,proteinbangatgan-harudanbaekbar-cheeseberry,Proteinbangatgan Harudanbaekbar Cheeseberry,하루단백바 (치즈베리),프로틴방앗간,bar,14,https://link.coupang.com/a/fg157rmiCi,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
